quarter,node,step,fab,loading
Q1'26,3,13,1,-0.000000000005
Q1'26,3,13,2,241.236991368684
Q1'26,3,13,3,2758.763008631322
Q1'26,3,14,1,-0.000000000005
Q1'26,3,14,2,241.236991368684
Q1'26,3,14,3,2758.763008631322
Q1'26,3,15,1,-0.000000000006
Q1'26,3,15,2,241.236991368684
Q1'26,3,15,3,2758.763008631322
Q1'26,3,16,1,-0.000000000006
Q1'26,3,16,2,241.236991368684
Q1'26,3,16,3,2758.763008631322
Q1'26,3,17,1,-0.000000000006
Q1'26,3,17,2,241.236991368684
Q1'26,3,17,3,2758.763008631322
Q2'26,1,1,1,6626.559999999999
Q2'26,1,1,2,2620.799999999965
Q2'26,1,1,3,752.640000000036
Q2'26,1,2,1,6626.559999999999
Q2'26,1,2,2,2620.799999999965
Q2'26,1,2,3,752.640000000036
Q2'26,1,3,1,6626.559999999999
Q2'26,1,3,2,2620.799999999965
Q2'26,1,3,3,752.640000000036
Q2'26,1,4,1,6626.559999999999
Q2'26,1,4,2,2620.799999999965
Q2'26,1,4,3,752.640000000036
Q2'26,1,5,1,6626.559999999999
Q2'26,1,5,2,2620.800000000021
Q2'26,1,5,3,752.639999999980
Q2'26,1,6,1,6626.559999999999
Q2'26,1,6,2,2620.800000000021
Q2'26,1,6,3,752.639999999980
Q2'26,1,7,1,6626.559999999999
Q2'26,1,7,2,2620.800000000021
Q2'26,1,7,3,752.639999999980
Q2'26,1,8,1,6626.559999999999
Q2'26,1,8,2,2620.800000000021
Q2'26,1,8,3,752.639999999980
Q2'26,1,9,1,6626.559999999999
Q2'26,1,9,2,2620.800000000021
Q2'26,1,9,3,752.639999999980
Q2'26,1,10,1,6626.559999999999
Q2'26,1,10,2,2620.800000000021
Q2'26,1,10,3,752.639999999980
Q2'26,1,11,1,6626.559999999999
Q2'26,1,11,2,2620.800000000020
Q2'26,1,11,3,752.639999999980
Q2'26,2,1,1,2462.792258064505
Q2'26,2,1,2,2737.207741935495
Q2'26,2,1,3,0.000000000000
Q2'26,2,2,1,2462.792258064505
Q2'26,2,2,2,2737.207741935495
Q2'26,2,2,3,0.000000000000
Q2'26,2,3,1,2462.792258064505
Q2'26,2,3,2,2737.207741935495
Q2'26,2,3,3,0.000000000000
Q2'26,2,4,1,2462.792258064505
Q2'26,2,4,2,2737.207741935495
Q2'26,2,4,3,0.000000000000
Q2'26,2,5,1,2462.792258064505
Q2'26,2,5,2,2737.207741935495
Q2'26,2,5,3,0.000000000000
Q2'26,2,6,1,2462.792258064513
Q2'26,2,6,2,2737.207741935487
Q2'26,2,6,3,0.000000000000
Q2'26,2,7,1,2462.792258064513
Q2'26,2,7,2,2737.207741935487
Q2'26,2,7,3,-0.000000000000
Q2'26,2,8,1,2462.792258064517
Q2'26,2,8,2,2737.207741935483
Q2'26,2,8,3,0.000000000000
Q2'26,2,9,1,2462.792258064517
Q2'26,2,9,2,2737.207741935483
Q2'26,2,9,3,-0.000000000000
Q2'26,2,10,1,2462.792258064517
Q2'26,2,10,2,2737.207741935483
Q2'26,2,10,3,-0.000000000000
Q2'26,2,11,1,2462.792258064517
Q2'26,2,11,2,2737.207741935483
Q2'26,2,11,3,-0.000000000000
Q2'26,2,12,1,2462.792258064517
Q2'26,2,12,2,2737.207741935483
Q2'26,2,12,3,0.000000000000
Q2'26,2,13,1,2462.792258064516
Q2'26,2,13,2,2737.207741935484
Q2'26,2,13,3,0.000000000000
Q2'26,2,14,1,2462.792258064517
Q2'26,2,14,2,2737.207741935483
Q2'26,2,14,3,-0.000000000000
Q2'26,2,15,1,2462.792258064516
Q2'26,2,15,2,2737.207741935484
Q2'26,2,15,3,0.000000000000
Q2'26,3,1,1,-0.000000000001
Q2'26,3,1,2,1599.793548387098
Q2'26,3,1,3,2900.206451612903
Q2'26,3,2,1,-0.000000000001
Q2'26,3,2,2,1599.793548387098
Q2'26,3,2,3,2900.206451612903
Q2'26,3,3,1,-0.000000000001
Q2'26,3,3,2,1599.793548387098
Q2'26,3,3,3,2900.206451612903
Q2'26,3,4,1,-0.000000000001
Q2'26,3,4,2,1599.793548387098
Q2'26,3,4,3,2900.206451612903
Q2'26,3,5,1,-0.000000000001
Q2'26,3,5,2,1599.793548387098
Q2'26,3,5,3,2900.206451612903
Q2'26,3,6,1,-0.000000000001
Q2'26,3,6,2,1599.793548387098
Q2'26,3,6,3,2900.206451612903
Q2'26,3,7,1,-0.000000000001
Q2'26,3,7,2,1599.793548387098
Q2'26,3,7,3,2900.206451612903
Q2'26,3,8,1,-0.000000000001
Q2'26,3,8,2,1599.793548387098
Q2'26,3,8,3,2900.206451612903
Q2'26,3,9,1,-0.000000000001
Q2'26,3,9,2,1599.793548387098
Q2'26,3,9,3,2900.206451612903
Q2'26,3,10,1,-0.000000000001
Q2'26,3,10,2,1599.793548387098
Q2'26,3,10,3,2900.206451612903
Q2'26,3,11,1,-0.000000000001
Q2'26,3,11,2,1599.793548387098
Q2'26,3,11,3,2900.206451612903
Q2'26,3,12,1,-0.000000000002
Q2'26,3,12,2,1599.793548387099
Q2'26,3,12,3,2900.206451612903
Q2'26,3,13,1,-0.000000000002
Q2'26,3,13,2,1599.793548387099
Q2'26,3,13,3,2900.206451612903
Q2'26,3,14,1,-0.000000000002
Q2'26,3,14,2,1599.793548387099
Q2'26,3,14,3,2900.206451612903
Q2'26,3,15,1,-0.000000000002
Q2'26,3,15,2,1599.793548387099
Q2'26,3,15,3,2900.206451612903
Q2'26,3,16,1,-0.000000000002
Q2'26,3,16,2,1599.793548387099
Q2'26,3,16,3,2900.206451612903
Q2'26,3,17,1,-0.000000000002
Q2'26,3,17,2,1599.793548387099
Q2'26,3,17,3,2900.206451612903
Q3'26,1,1,1,6072.447077572080
Q3'26,1,1,2,1798.917647058825
Q3'26,1,1,3,628.635275369095
Q3'26,1,2,1,6072.447077572080
Q3'26,1,2,2,1798.917647058825
Q3'26,1,2,3,628.635275369095
Q3'26,1,3,1,6072.447077572076
Q3'26,1,3,2,1798.917647058825
Q3'26,1,3,3,628.635275369099
Q3'26,1,4,1,6072.447077572075
Q3'26,1,4,2,1798.917647058825
Q3'26,1,4,3,628.635275369100
Q3'26,1,5,1,6072.447077572066
Q3'26,1,5,2,1798.917647058825
Q3'26,1,5,3,628.635275369109
Q3'26,1,6,1,6072.447077572064
Q3'26,1,6,2,1798.917647058825
Q3'26,1,6,3,628.635275369111
Q3'26,1,7,1,6072.447077572064
Q3'26,1,7,2,1798.917647058825
Q3'26,1,7,3,628.635275369111
Q3'26,1,8,1,6072.447077572064
Q3'26,1,8,2,1798.917647058825
Q3'26,1,8,3,628.635275369111
Q3'26,1,9,1,6072.447077572047
Q3'26,1,9,2,1798.917647058842
Q3'26,1,9,3,628.635275369111
Q3'26,1,10,1,6072.447077572047
Q3'26,1,10,2,1798.917647058842
Q3'26,1,10,3,628.635275369111
Q3'26,1,11,1,6072.447077572047
Q3'26,1,11,2,1798.917647058842
Q3'26,1,11,3,628.635275369111
Q3'26,2,1,1,2868.721465274773
Q3'26,2,1,2,2531.278534725227
Q3'26,2,1,3,0.000000000000
Q3'26,2,2,1,2868.721465274773
Q3'26,2,2,2,2531.278534725227
Q3'26,2,2,3,0.000000000000
Q3'26,2,3,1,2868.721465274772
Q3'26,2,3,2,2531.278534725228
Q3'26,2,3,3,0.000000000000
Q3'26,2,4,1,2868.721465274763
Q3'26,2,4,2,2531.278534725237
Q3'26,2,4,3,0.000000000000
Q3'26,2,5,1,2868.721465274763
Q3'26,2,5,2,2531.278534725237
Q3'26,2,5,3,0.000000000000
Q3'26,2,6,1,2868.721465274763
Q3'26,2,6,2,2531.278534725237
Q3'26,2,6,3,-0.000000000000
Q3'26,2,7,1,2868.721465274763
Q3'26,2,7,2,2531.278534725237
Q3'26,2,7,3,0.000000000000
Q3'26,2,8,1,2868.721465274767
Q3'26,2,8,2,2531.278534725233
Q3'26,2,8,3,0.000000000000
Q3'26,2,9,1,2868.721465274767
Q3'26,2,9,2,2531.278534725233
Q3'26,2,9,3,0.000000000000
Q3'26,2,10,1,2868.721465274767
Q3'26,2,10,2,2531.278534725233
Q3'26,2,10,3,-0.000000000000
Q3'26,2,11,1,2868.721465274763
Q3'26,2,11,2,2531.278534725237
Q3'26,2,11,3,-0.000000000000
Q3'26,2,12,1,2868.721465274763
Q3'26,2,12,2,2531.278534725242
Q3'26,2,12,3,-0.000000000005
Q3'26,2,13,1,2868.721465274760
Q3'26,2,13,2,2531.278534725240
Q3'26,2,13,3,0.000000000000
Q3'26,2,14,1,2868.721465274760
Q3'26,2,14,2,2531.278534725240
Q3'26,2,14,3,-0.000000000000
Q3'26,2,15,1,2868.721465274757
Q3'26,2,15,2,2531.278534725240
Q3'26,2,15,3,0.000000000003
Q3'26,3,1,1,1923.971764705889
Q3'26,3,1,2,3059.576470588227
Q3'26,3,1,3,2016.451764705884
Q3'26,3,2,1,1923.971764705889
Q3'26,3,2,2,3059.576470588227
Q3'26,3,2,3,2016.451764705884
Q3'26,3,3,1,1923.971764705883
Q3'26,3,3,2,3059.576470588227
Q3'26,3,3,3,2016.451764705890
Q3'26,3,4,1,1923.971764705883
Q3'26,3,4,2,3059.576470588227
Q3'26,3,4,3,2016.451764705890
Q3'26,3,5,1,1923.971764705886
Q3'26,3,5,2,3059.576470588227
Q3'26,3,5,3,2016.451764705888
Q3'26,3,6,1,1923.971764705886
Q3'26,3,6,2,3059.576470588227
Q3'26,3,6,3,2016.451764705888
Q3'26,3,7,1,1923.971764705886
Q3'26,3,7,2,3059.576470588227
Q3'26,3,7,3,2016.451764705888
Q3'26,3,8,1,1923.971764705886
Q3'26,3,8,2,3059.576470588227
Q3'26,3,8,3,2016.451764705888
Q3'26,3,9,1,1923.971764705886
Q3'26,3,9,2,3059.576470588227
Q3'26,3,9,3,2016.451764705888
Q3'26,3,10,1,1923.971764705886
Q3'26,3,10,2,3059.576470588227
Q3'26,3,10,3,2016.451764705888
Q3'26,3,11,1,1923.971764705886
Q3'26,3,11,2,3059.576470588227
Q3'26,3,11,3,2016.451764705888
Q3'26,3,12,1,1923.971764705885
Q3'26,3,12,2,3059.576470588249
Q3'26,3,12,3,2016.451764705865
Q3'26,3,13,1,1923.971764705885
Q3'26,3,13,2,3059.576470588249
Q3'26,3,13,3,2016.451764705865
Q3'26,3,14,1,1923.971764705876
Q3'26,3,14,2,3059.576470588249
Q3'26,3,14,3,2016.451764705874
Q3'26,3,15,1,1923.971764705876
Q3'26,3,15,2,3059.576470588249
Q3'26,3,15,3,2016.451764705874
Q3'26,3,16,1,1923.971764705876
Q3'26,3,16,2,3059.576470588249
Q3'26,3,16,3,2016.451764705874
Q3'26,3,17,1,1923.971764705876
Q3'26,3,17,2,3059.576470588249
Q3'26,3,17,3,2016.451764705874
Q4'26,1,1,1,5875.056152776790
Q4'26,1,1,2,872.303847223212
Q4'26,1,1,3,752.639999999999
Q4'26,1,2,1,5875.056152776790
Q4'26,1,2,2,872.303847223212
Q4'26,1,2,3,752.639999999999
Q4'26,1,3,1,5875.056152776789
Q4'26,1,3,2,872.303847223212
Q4'26,1,3,3,752.640000000000
Q4'26,1,4,1,5875.056152776789
Q4'26,1,4,2,872.303847223212
Q4'26,1,4,3,752.640000000000
Q4'26,1,5,1,5875.056152776789
Q4'26,1,5,2,872.303847223212
Q4'26,1,5,3,752.640000000000
Q4'26,1,6,1,5875.056152776789
Q4'26,1,6,2,872.303847223212
Q4'26,1,6,3,752.640000000000
Q4'26,1,7,1,5875.056152776789
Q4'26,1,7,2,872.303847223212
Q4'26,1,7,3,752.640000000000
Q4'26,1,8,1,5875.056152776789
Q4'26,1,8,2,872.303847223212
Q4'26,1,8,3,752.640000000000
Q4'26,1,9,1,5875.056152776789
Q4'26,1,9,2,872.303847223212
Q4'26,1,9,3,752.640000000000
Q4'26,1,10,1,5875.056152776788
Q4'26,1,10,2,872.303847223212
Q4'26,1,10,3,752.640000000000
Q4'26,1,11,1,5875.056152776787
Q4'26,1,11,2,872.303847223213
Q4'26,1,11,3,752.640000000000
Q4'26,2,1,1,1884.194595669270
Q4'26,2,1,2,3715.805404330730
Q4'26,2,1,3,-0.000000000000
Q4'26,2,2,1,1884.194595669270
Q4'26,2,2,2,3715.805404330730
Q4'26,2,2,3,0.000000000000
Q4'26,2,3,1,1884.194595669270
Q4'26,2,3,2,3715.805404330730
Q4'26,2,3,3,0.000000000000
Q4'26,2,4,1,1884.194595669270
Q4'26,2,4,2,3715.805404330730
Q4'26,2,4,3,0.000000000000
Q4'26,2,5,1,1884.194595669270
Q4'26,2,5,2,3715.805404330730
Q4'26,2,5,3,0.000000000000
Q4'26,2,6,1,1884.194595669270
Q4'26,2,6,2,3715.805404330730
Q4'26,2,6,3,-0.000000000000
Q4'26,2,7,1,1884.194595669270
Q4'26,2,7,2,3715.805404330730
Q4'26,2,7,3,0.000000000000
Q4'26,2,8,1,1884.194595669270
Q4'26,2,8,2,3715.805404330730
Q4'26,2,8,3,0.000000000000
Q4'26,2,9,1,1884.194595669270
Q4'26,2,9,2,3715.805404330730
Q4'26,2,9,3,-0.000000000000
Q4'26,2,10,1,1884.194595669270
Q4'26,2,10,2,3715.805404330730
Q4'26,2,10,3,0.000000000000
Q4'26,2,11,1,1884.194595669270
Q4'26,2,11,2,3715.805404330730
Q4'26,2,11,3,-0.000000000000
Q4'26,2,12,1,1884.194595669270
Q4'26,2,12,2,3715.805404330730
Q4'26,2,12,3,-0.000000000000
Q4'26,2,13,1,1884.194595669270
Q4'26,2,13,2,3715.805404330730
Q4'26,2,13,3,-0.000000000000
Q4'26,2,14,1,1884.194595669270
Q4'26,2,14,2,3715.805404330730
Q4'26,2,14,3,0.000000000000
Q4'26,2,15,1,1884.194595669270
Q4'26,2,15,2,3715.805404330730
Q4'26,2,15,3,-0.000000000000
Q4'26,3,1,1,1876.812972227013
Q4'26,3,1,2,3059.576470588235
Q4'26,3,1,3,3063.610557184752
Q4'26,3,2,1,1876.812972227013
Q4'26,3,2,2,3059.576470588235
Q4'26,3,2,3,3063.610557184752
Q4'26,3,3,1,1876.812972227014
Q4'26,3,3,2,3059.576470588235
Q4'26,3,3,3,3063.610557184751
Q4'26,3,4,1,1876.812972227013
Q4'26,3,4,2,3059.576470588236
Q4'26,3,4,3,3063.610557184751
Q4'26,3,5,1,1876.812972227013
Q4'26,3,5,2,3059.576470588236
Q4'26,3,5,3,3063.610557184751
Q4'26,3,6,1,1876.812972227013
Q4'26,3,6,2,3059.576470588236
Q4'26,3,6,3,3063.610557184751
Q4'26,3,7,1,1876.812972227014
Q4'26,3,7,2,3059.576470588235
Q4'26,3,7,3,3063.610557184751
Q4'26,3,8,1,1876.812972227014
Q4'26,3,8,2,3059.576470588235
Q4'26,3,8,3,3063.610557184751
Q4'26,3,9,1,1876.812972227013
Q4'26,3,9,2,3059.576470588236
Q4'26,3,9,3,3063.610557184751
Q4'26,3,10,1,1876.812972227013
Q4'26,3,10,2,3059.576470588236
Q4'26,3,10,3,3063.610557184751
Q4'26,3,11,1,1876.812972227014
Q4'26,3,11,2,3059.576470588235
Q4'26,3,11,3,3063.610557184751
Q4'26,3,12,1,1876.812972227014
Q4'26,3,12,2,3059.576470588235
Q4'26,3,12,3,3063.610557184751
Q4'26,3,13,1,1876.812972227014
Q4'26,3,13,2,3059.576470588235
Q4'26,3,13,3,3063.610557184751
Q4'26,3,14,1,1876.812972227014
Q4'26,3,14,2,3059.576470588235
Q4'26,3,14,3,3063.610557184751
Q4'26,3,15,1,1876.812972227013
Q4'26,3,15,2,3059.576470588236
Q4'26,3,15,3,3063.610557184751
Q4'26,3,16,1,1876.812972227014
Q4'26,3,16,2,3059.576470588235
Q4'26,3,16,3,3063.610557184751
Q4'26,3,17,1,1876.812972227014
Q4'26,3,17,2,3059.576470588235
Q4'26,3,17,3,3063.610557184751
Q1'27,1,1,1,3928.380235294142
Q1'27,1,1,2,1758.886515837117
Q1'27,1,1,3,312.733248868741
Q1'27,1,2,1,3928.380235294140
Q1'27,1,2,2,1758.886515837117
Q1'27,1,2,3,312.733248868743
Q1'27,1,3,1,3928.380235294142
Q1'27,1,3,2,1758.886515837117
Q1'27,1,3,3,312.733248868741
Q1'27,1,4,1,3928.380235294139
Q1'27,1,4,2,1758.886515837117
Q1'27,1,4,3,312.733248868743
Q1'27,1,5,1,3928.380235294125
Q1'27,1,5,2,1758.886515837132
Q1'27,1,5,3,312.733248868743
Q1'27,1,6,1,3928.380235294120
Q1'27,1,6,2,1758.886515837132
Q1'27,1,6,3,312.733248868748
Q1'27,1,7,1,3928.380235294120
Q1'27,1,7,2,1758.886515837132
Q1'27,1,7,3,312.733248868748
Q1'27,1,8,1,3928.380235294120
Q1'27,1,8,2,1758.886515837102
Q1'27,1,8,3,312.733248868778
Q1'27,1,9,1,3928.380235294122
Q1'27,1,9,2,1758.886515837102
Q1'27,1,9,3,312.733248868776
Q1'27,1,10,1,3928.380235294130
Q1'27,1,10,2,1758.886515837093
Q1'27,1,10,3,312.733248868776
Q1'27,1,11,1,3928.380235294130
Q1'27,1,11,2,1758.886515837094
Q1'27,1,11,3,312.733248868776
Q1'27,2,1,1,3824.580207612452
Q1'27,2,1,2,2175.419792387548
Q1'27,2,1,3,0.000000000000
Q1'27,2,2,1,3824.580207612452
Q1'27,2,2,2,2175.419792387548
Q1'27,2,2,3,0.000000000000
Q1'27,2,3,1,3824.580207612452
Q1'27,2,3,2,2175.419792387548
Q1'27,2,3,3,0.000000000000
Q1'27,2,4,1,3824.580207612452
Q1'27,2,4,2,2175.419792387548
Q1'27,2,4,3,0.000000000000
Q1'27,2,5,1,3824.580207612452
Q1'27,2,5,2,2175.419792387548
Q1'27,2,5,3,0.000000000000
Q1'27,2,6,1,3824.580207612452
Q1'27,2,6,2,2175.419792387548
Q1'27,2,6,3,-0.000000000000
Q1'27,2,7,1,3824.580207612452
Q1'27,2,7,2,2175.419792387548
Q1'27,2,7,3,0.000000000000
Q1'27,2,8,1,3824.580207612452
Q1'27,2,8,2,2175.419792387548
Q1'27,2,8,3,0.000000000000
Q1'27,2,9,1,3824.580207612452
Q1'27,2,9,2,2175.419792387548
Q1'27,2,9,3,0.000000000000
Q1'27,2,10,1,3824.580207612452
Q1'27,2,10,2,2175.419792387548
Q1'27,2,10,3,0.000000000000
Q1'27,2,11,1,3824.580207612452
Q1'27,2,11,2,2175.419792387548
Q1'27,2,11,3,-0.000000000000
Q1'27,2,12,1,3824.580207612452
Q1'27,2,12,2,2175.419792387548
Q1'27,2,12,3,-0.000000000000
Q1'27,2,13,1,3824.580207612442
Q1'27,2,13,2,2175.419792387548
Q1'27,2,13,3,0.000000000010
Q1'27,2,14,1,3824.580207612452
Q1'27,2,14,2,2175.419792387548
Q1'27,2,14,3,0.000000000000
Q1'27,2,15,1,3824.580207612452
Q1'27,2,15,2,2175.419792387548
Q1'27,2,15,3,0.000000000000
Q1'27,3,1,1,2651.632941176475
Q1'27,3,1,2,3263.548235294105
Q1'27,3,1,3,3084.818823529420
Q1'27,3,2,1,2651.632941176475
Q1'27,3,2,2,3263.548235294105
Q1'27,3,2,3,3084.818823529420
Q1'27,3,3,1,2651.632941176475
Q1'27,3,3,2,3263.548235294105
Q1'27,3,3,3,3084.818823529421
Q1'27,3,4,1,2651.632941176475
Q1'27,3,4,2,3263.548235294105
Q1'27,3,4,3,3084.818823529421
Q1'27,3,5,1,2651.632941176460
Q1'27,3,5,2,3263.548235294105
Q1'27,3,5,3,3084.818823529435
Q1'27,3,6,1,2651.632941176460
Q1'27,3,6,2,3263.548235294105
Q1'27,3,6,3,3084.818823529435
Q1'27,3,7,1,2651.632941176466
Q1'27,3,7,2,3263.548235294099
Q1'27,3,7,3,3084.818823529435
Q1'27,3,8,1,2651.632941176451
Q1'27,3,8,2,3263.548235294099
Q1'27,3,8,3,3084.818823529450
Q1'27,3,9,1,2651.632941176451
Q1'27,3,9,2,3263.548235294099
Q1'27,3,9,3,3084.818823529450
Q1'27,3,10,1,2651.632941176451
Q1'27,3,10,2,3263.548235294099
Q1'27,3,10,3,3084.818823529450
Q1'27,3,11,1,2651.632941176451
Q1'27,3,11,2,3263.548235294099
Q1'27,3,11,3,3084.818823529450
Q1'27,3,12,1,2651.632941176451
Q1'27,3,12,2,3263.548235294099
Q1'27,3,12,3,3084.818823529450
Q1'27,3,13,1,2651.632941176451
Q1'27,3,13,2,3263.548235294101
Q1'27,3,13,3,3084.818823529448
Q1'27,3,14,1,2651.632941176449
Q1'27,3,14,2,3263.548235294101
Q1'27,3,14,3,3084.818823529450
Q1'27,3,15,1,2651.632941176449
Q1'27,3,15,2,3263.548235294101
Q1'27,3,15,3,3084.818823529450
Q1'27,3,16,1,2651.632941176458
Q1'27,3,16,2,3263.548235294101
Q1'27,3,16,3,3084.818823529441
Q1'27,3,17,1,2651.632941176458
Q1'27,3,17,2,3263.548235294101
Q1'27,3,17,3,3084.818823529441
Q2'27,1,1,1,3358.171592539466
Q2'27,1,1,2,1215.200000000001
Q2'27,1,1,3,426.628407460533
Q2'27,1,2,1,3358.171592539466
Q2'27,1,2,2,1215.200000000001
Q2'27,1,2,3,426.628407460533
Q2'27,1,3,1,3358.171592539466
Q2'27,1,3,2,1215.200000000001
Q2'27,1,3,3,426.628407460533
Q2'27,1,4,1,3358.171592539466
Q2'27,1,4,2,1215.200000000001
Q2'27,1,4,3,426.628407460533
Q2'27,1,5,1,3358.171592539466
Q2'27,1,5,2,1215.200000000000
Q2'27,1,5,3,426.628407460534
Q2'27,1,6,1,3358.171592539466
Q2'27,1,6,2,1215.200000000000
Q2'27,1,6,3,426.628407460534
Q2'27,1,7,1,3358.171592539466
Q2'27,1,7,2,1215.200000000000
Q2'27,1,7,3,426.628407460534
Q2'27,1,8,1,3358.171592539466
Q2'27,1,8,2,1215.200000000000
Q2'27,1,8,3,426.628407460534
Q2'27,1,9,1,3358.171592539466
Q2'27,1,9,2,1215.200000000000
Q2'27,1,9,3,426.628407460534
Q2'27,1,10,1,3358.171592539466
Q2'27,1,10,2,1215.200000000000
Q2'27,1,10,3,426.628407460534
Q2'27,1,11,1,3358.171592539466
Q2'27,1,11,2,1215.200000000000
Q2'27,1,11,3,426.628407460534
Q2'27,2,1,1,4476.334103515284
Q2'27,2,1,2,2023.665896484716
Q2'27,2,1,3,0.000000000000
Q2'27,2,2,1,4476.334103515284
Q2'27,2,2,2,2023.665896484716
Q2'27,2,2,3,0.000000000000
Q2'27,2,3,1,4476.334103515284
Q2'27,2,3,2,2023.665896484716
Q2'27,2,3,3,0.000000000000
Q2'27,2,4,1,4476.334103515284
Q2'27,2,4,2,2023.665896484716
Q2'27,2,4,3,0.000000000000
Q2'27,2,5,1,4476.334103515284
Q2'27,2,5,2,2023.665896484716
Q2'27,2,5,3,0.000000000000
Q2'27,2,6,1,4476.334103515284
Q2'27,2,6,2,2023.665896484716
Q2'27,2,6,3,0.000000000000
Q2'27,2,7,1,4476.334103515284
Q2'27,2,7,2,2023.665896484716
Q2'27,2,7,3,0.000000000000
Q2'27,2,8,1,4476.334103515284
Q2'27,2,8,2,2023.665896484716
Q2'27,2,8,3,0.000000000000
Q2'27,2,9,1,4476.334103515284
Q2'27,2,9,2,2023.665896484716
Q2'27,2,9,3,0.000000000000
Q2'27,2,10,1,4476.334103515284
